Country,Country Code,Year,Male-Female ratio,Total suicide rate
United Kingdom,GBR,1969,1.666897733,7.532174
United Kingdom,GBR,1976,1.787427237,6.939591
United Kingdom,GBR,1951,2.065972035,8.081386
United Kingdom,GBR,1952,2.199388764,7.789028999999999
United Kingdom,GBR,1953,2.104559239,8.469019
United Kingdom,GBR,1954,2.056846207,8.928727
United Kingdom,GBR,1955,1.909903561,8.922245
United Kingdom,GBR,1956,1.8762689959999999,9.326525
United Kingdom,GBR,1957,1.806947481,9.353083999999999
United Kingdom,GBR,1958,1.8399991180000002,9.39134
United Kingdom,GBR,1959,1.7972199969999998,9.215195
United Kingdom,GBR,1960,1.8009466790000002,9.088522
United Kingdom,GBR,1975,1.641364965,6.728405
United Kingdom,GBR,1961,1.691923719,9.13943
United Kingdom,GBR,1963,1.6386122730000001,10.090119999999999
United Kingdom,GBR,1973,1.640179661,6.951233
United Kingdom,GBR,1972,1.6342252990000001,6.809535
United Kingdom,GBR,1974,1.65314488,7.0541
United Kingdom,GBR,1962,1.689439711,9.843241
United Kingdom,GBR,1970,1.612975377,6.953133
United Kingdom,GBR,1971,1.613185659,6.9504850000000005
United Kingdom,GBR,1968,1.66562872,8.011331
United Kingdom,GBR,1967,1.6816168969999998,8.305869
United Kingdom,GBR,1965,1.5457171269999999,9.024946
United Kingdom,GBR,1964,1.5789287140000001,9.696188000000001
United Kingdom,GBR,1950,2.130029399,8.116419
United Kingdom,GBR,2001,3.8734996980000003,6.352021
United Kingdom,GBR,1966,1.553412455,8.776800999999999
United Kingdom,GBR,1991,3.786216342,7.154089999999999
United Kingdom,GBR,1977,1.723348013,7.156528999999999
United Kingdom,GBR,1979,1.810390995,7.647055
United Kingdom,GBR,1980,1.836010422,7.817475
United Kingdom,GBR,1981,2.053294821,7.91114
United Kingdom,GBR,1982,2.184950204,7.787232
United Kingdom,GBR,1983,2.291067667,7.708611
United Kingdom,GBR,1984,2.369535733,7.730339
United Kingdom,GBR,1985,2.41823655,7.934777
United Kingdom,GBR,1986,2.7825773910000002,7.471792999999999
United Kingdom,GBR,1987,2.806270923,7.161623
United Kingdom,GBR,1988,3.07239291,7.735447
United Kingdom,GBR,1989,3.3234201160000003,6.798953999999999
United Kingdom,GBR,2004,3.397484655,6.271399
United Kingdom,GBR,1990,3.603605972,7.277498
United Kingdom,GBR,2002,3.6645980760000003,6.370787
United Kingdom,GBR,2000,3.599752993,6.589573
United Kingdom,GBR,2003,3.598160623,6.05577
United Kingdom,GBR,1978,1.805198756,7.268871000000001
United Kingdom,GBR,1998,3.7881573580000003,6.826987
United Kingdom,GBR,1999,3.77796821,6.817769
United Kingdom,GBR,1996,3.5666842130000003,6.430166000000001
United Kingdom,GBR,1995,3.947747658,6.710214
United Kingdom,GBR,1994,3.909535693,6.824561
United Kingdom,GBR,1993,3.83347176,6.9694020000000005
United Kingdom,GBR,1992,3.78022445,7.2516110000000005
United Kingdom,GBR,1997,3.676426246,6.425081
United States,USA,1960,3.439486811,10.78558
United States,USA,1959,3.6555909769999997,10.66436
United States,USA,1958,3.6499081589999998,10.75953
United States,USA,1957,3.72282962,9.770529
United States,USA,1951,3.568812603,10.248619999999999
United States,USA,1955,3.597398545,10.12583
United States,USA,1954,4.033025616000001,10.05145
United States,USA,1953,3.8664156789999997,9.985363000000001
United States,USA,1977,2.946859523,12.67173
United States,USA,1961,3.3828395469999997,10.61668
United States,USA,1956,3.647090499,9.942091
United States,USA,1952,3.704064343,9.890234
United States,USA,1970,2.594913103,11.83682
United States,USA,1962,3.092829115,11.17855
United States,USA,1975,2.796973731,12.45698
United States,USA,1972,2.620464631,12.13471
United States,USA,1971,2.493238559,11.877839999999999
United States,USA,1973,2.755467124,12.00975
United States,USA,1968,2.750381581,11.05477
United States,USA,1967,2.656153065,11.19782
United States,USA,1966,2.80699989,11.28246
United States,USA,1965,2.7431145089999998,11.52387
United States,USA,1964,2.9220059089999997,11.15046
United States,USA,1950,3.584370512,11.221060000000001
United States,USA,1969,2.611529388,11.40742
United States,USA,1963,2.9185463819999997,11.40495
United States,USA,1976,2.82707131,12.09256
United States,USA,2004,3.8757641030000003,10.02633
United States,USA,1978,2.99979308,11.81377
United States,USA,1989,4.18875307,11.25343
United States,USA,1988,4.053736762,11.394919999999999
United States,USA,1974,2.790134208,12.12908
United States,USA,1986,3.862396817,11.84603
United States,USA,1980,3.407663875,11.24043
United States,USA,1984,3.646750757,11.54221
United States,USA,1983,3.5764285730000003,11.34989
United States,USA,1982,3.458249088,11.4899
United States,USA,1981,3.2239709760000004,11.41708
United States,USA,1990,4.295445798,11.452169999999999
United States,USA,1985,3.901965835,11.44829
United States,USA,1991,4.389937604,11.2965
United States,USA,1987,3.9573796580000002,11.65775
United States,USA,1993,4.3911020569999994,11.188419999999999
United States,USA,1997,4.328221039,10.520439999999999
United States,USA,1992,4.367276536,11.05505
United States,USA,2003,4.204120436,9.815033
United States,USA,2002,4.283906955,9.95536
United States,USA,2001,4.379107249,9.811729
United States,USA,1979,3.083649982,11.56452
United States,USA,1999,4.376647988999999,9.817642
United States,USA,1998,4.359137973,10.38139
United States,USA,1996,4.500292455,10.77281
United States,USA,1995,4.6340859619999994,11.058769999999999
United States,USA,1994,4.54496547,11.127139999999999
United States,USA,2000,4.36236145,9.532645
Uruguay,URY,1964,3.550144332,8.92964
Uruguay,URY,1955,2.306860859,12.86885
Uruguay,URY,1956,2.231280967,15.14202
Uruguay,URY,1971,3.7188605139999997,10.68481
Uruguay,URY,1957,2.403169556,11.892439999999999
Uruguay,URY,1958,3.2392956280000003,11.72974
Uruguay,URY,1960,2.7449604410000004,13.09532
Uruguay,URY,1963,3.538033862,10.5521
Uruguay,URY,1965,3.128219195,11.47799
Uruguay,URY,1976,2.981073617,10.62018
Uruguay,URY,1967,3.300826463,10.53261
Uruguay,URY,1966,3.0946299689999996,11.12681
Uruguay,URY,1975,4.09363607,9.963992
Uruguay,URY,1974,2.974512185,11.67496
Uruguay,URY,1972,4.240069602,11.40697
Uruguay,URY,1970,2.762041813,9.65274
Uruguay,URY,1969,2.948915964,10.8668
Uruguay,URY,1968,3.461426047,10.592419999999999
Uruguay,URY,1978,3.507576943,10.212530000000001
Uruguay,URY,1959,3.328406383,12.4441
Uruguay,URY,1977,4.706399281,11.350610000000001
Uruguay,URY,2000,5.365562644,15.65417
Uruguay,URY,1980,5.327800858,9.036381
Uruguay,URY,1973,4.2450739,11.72857
Uruguay,URY,1988,4.138672274,8.318535
Uruguay,URY,1982,4.925572596,10.49731
Uruguay,URY,1983,5.677222911,10.58008
Uruguay,URY,2004,4.190918808,14.537270000000001
Uruguay,URY,1985,5.073006242,9.042464
Uruguay,URY,1986,3.805612514,8.042735
Uruguay,URY,1987,3.235669073,7.9649339999999995
Uruguay,URY,1989,4.285319996,10.635810000000001
Uruguay,URY,1984,4.662824145,10.62964
Uruguay,URY,1993,3.574227664,12.137
Uruguay,URY,1998,4.398982664,14.95599
Uruguay,URY,1981,5.9580032560000005,8.679468
Uruguay,URY,2001,3.8681868039999996,13.93055
Uruguay,URY,1999,4.76885908,12.64637
Uruguay,URY,1990,4.443439676000001,9.605243
Uruguay,URY,1996,4.041175084,11.6643
Uruguay,URY,1995,3.515662232,12.44208
Uruguay,URY,1994,4.85774607,11.695730000000001
Uruguay,URY,1997,4.628014955,13.10711
Uzbekistan,UZB,1982,3.0311664030000003,9.309304
Uzbekistan,UZB,1988,2.30857346,8.481731
Uzbekistan,UZB,1991,3.2539898469999997,8.909372
Uzbekistan,UZB,1990,2.453423296,9.491693
Uzbekistan,UZB,1989,2.515820959,10.02346
Uzbekistan,UZB,1981,3.198614728,9.733694999999999
Uzbekistan,UZB,1987,2.376359362,9.257269
Uzbekistan,UZB,1986,2.938813814,9.964867
Uzbekistan,UZB,1985,2.8475734939999997,11.09545
Uzbekistan,UZB,1992,3.1355104039999997,7.86002
Uzbekistan,UZB,1993,3.207851924,8.021069
Uzbekistan,UZB,1994,3.503726045,8.264799
Uzbekistan,UZB,1995,3.763927764,8.701978
Uzbekistan,UZB,2004,3.38781336,5.342295
Uzbekistan,UZB,2003,3.034556733,6.274282
Uzbekistan,UZB,2002,3.220203398,7.033736
Uzbekistan,UZB,2001,3.4815181139999996,8.772025
Uzbekistan,UZB,1996,4.090245959,9.523588
Uzbekistan,UZB,1999,3.603140246,8.866324
Uzbekistan,UZB,1998,3.9596039960000002,8.326845
Uzbekistan,UZB,1997,3.959936882,8.368260000000001
Uzbekistan,UZB,2000,3.414389799,9.197172
Vanuatu,VUT,2004,1.1344258040000001,4.983421803
Venezuela,VEN,1963,2.7856640539999997,7.585800999999999
Venezuela,VEN,1956,3.6338126739999996,7.792184
Venezuela,VEN,1957,3.741283405,6.423306
Venezuela,VEN,1958,3.6562879589999997,7.789600999999999
Venezuela,VEN,1959,2.401927218,7.69146
Venezuela,VEN,1971,3.159483897,8.793550999999999
Venezuela,VEN,1977,4.375461486,5.967803
Venezuela,VEN,1961,2.463423593,7.561757000000001
Venezuela,VEN,1962,2.534500386,7.471539
Venezuela,VEN,1964,3.248026863,8.17251
Venezuela,VEN,1972,3.204636691,8.417902
Venezuela,VEN,1966,2.96325604,9.177764999999999
Venezuela,VEN,1965,3.3815703360000002,8.598449
Venezuela,VEN,1974,3.478749586,6.534744
Venezuela,VEN,1973,4.033296094,7.924212
Venezuela,VEN,1975,3.660397267,7.114197
Venezuela,VEN,1970,3.143663188,9.390052
Venezuela,VEN,1969,2.948365512,9.791901
Venezuela,VEN,1968,2.99959409,8.210797
Venezuela,VEN,1967,3.0250241460000002,8.547077999999999
Venezuela,VEN,1976,4.061156878999999,6.174378
Venezuela,VEN,1955,4.242107691,7.14124
Venezuela,VEN,1986,4.923606525,5.938706
Venezuela,VEN,1960,3.162728925,7.849769
Venezuela,VEN,1992,6.2645401110000005,5.750973
Venezuela,VEN,1978,4.350095545,6.4884
Venezuela,VEN,1981,4.764073000000001,5.703158
Venezuela,VEN,1982,3.939834795,5.701323
Venezuela,VEN,1983,4.671599583,6.289893
Venezuela,VEN,1985,4.935973113,6.1414089999999995
Venezuela,VEN,2004,4.561073873,4.333949
Venezuela,VEN,1980,5.195560771,6.61136
Venezuela,VEN,1987,4.717550685,5.381944
Venezuela,VEN,1988,6.02294215,5.791884
Venezuela,VEN,1990,4.61665472,6.218685
Venezuela,VEN,1989,4.724678566000001,5.940796
Venezuela,VEN,1993,6.031683833,5.565638
Venezuela,VEN,1998,5.287024692,5.531254
Venezuela,VEN,2003,4.725729448,4.958583
Venezuela,VEN,2002,5.295599472,5.707862
Venezuela,VEN,2001,5.5752894,6.180861
Venezuela,VEN,1979,4.7174271580000005,5.365818
Venezuela,VEN,1999,5.294343549,5.877512
Venezuela,VEN,1997,4.940247554,5.358896
Venezuela,VEN,1996,6.005156207000001,5.279428
Venezuela,VEN,1994,4.954053217,6.085864
Venezuela,VEN,2000,6.326830207,5.88542
Vietnam,VNM,2004,1.530401986,11.65332222
West Germany,OWID_GFR,1959,2.243165732,16.6044
West Germany,OWID_GFR,1953,2.364027248,16.459970000000002
West Germany,OWID_GFR,1954,2.237045083,17.54097
West Germany,OWID_GFR,1955,2.173852791,17.215970000000002
West Germany,OWID_GFR,1956,2.278906719,16.75506
West Germany,OWID_GFR,1957,2.217153212,16.411179999999998
West Germany,OWID_GFR,1958,2.331025242,16.91541
West Germany,OWID_GFR,1952,2.313132549,15.98879
West Germany,OWID_GFR,1965,2.200532392,17.56664
West Germany,OWID_GFR,1962,2.229047001,16.25881
West Germany,OWID_GFR,1963,2.246590827,17.07545
West Germany,OWID_GFR,1964,2.2324196119999997,17.78603
West Germany,OWID_GFR,1966,2.249637163,18.11726
West Germany,OWID_GFR,1967,2.44578916,19.04104
West Germany,OWID_GFR,1969,2.169514017,18.76726
West Germany,OWID_GFR,1960,2.23185673,16.64503
West Germany,OWID_GFR,1971,2.148786039,18.781270000000003
West Germany,OWID_GFR,1961,2.13200519,16.636429999999997
West Germany,OWID_GFR,1970,2.15558946,19.285420000000002
West Germany,OWID_GFR,1973,2.171312414,18.550320000000003
West Germany,OWID_GFR,1972,2.175901745,17.861929999999997
West Germany,OWID_GFR,1968,2.254291634,18.43233
West Germany,OWID_GFR,1974,2.1833842359999998,18.67815
West Germany,OWID_GFR,1975,2.2021945119999997,18.54281
West Germany,OWID_GFR,1976,2.242481349,19.204420000000002
West Germany,OWID_GFR,1977,2.198781394,19.99766
West Germany,OWID_GFR,1978,2.261427334,19.3982
West Germany,OWID_GFR,1979,2.304744816,18.42284
West Germany,OWID_GFR,1981,2.371340327,18.31943
West Germany,OWID_GFR,1980,2.312976042,17.60207
West Germany,OWID_GFR,1983,2.321534894,17.64894
West Germany,OWID_GFR,1984,2.515753445,16.74963
West Germany,OWID_GFR,1985,2.646613527,16.78816
West Germany,OWID_GFR,1987,2.6107487369999998,15.042910000000001
West Germany,OWID_GFR,1988,2.663494202,13.80855
West Germany,OWID_GFR,1989,2.7271894010000004,12.87626
West Germany,OWID_GFR,1990,2.742028705,12.3628
West Germany,OWID_GFR,1982,2.495835123,17.97009
West Germany,OWID_GFR,1986,2.55578435,15.237910000000001
Yemen,YEM,2004,1.346500059,6.265789032000001
Yugoslavia,OWID_YGS,1989,2.631449199,15.048520000000002
Yugoslavia,OWID_YGS,1968,2.9672316480000003,13.300239999999999
Yugoslavia,OWID_YGS,1969,2.910881026,14.44645
Yugoslavia,OWID_YGS,1979,2.585620023,13.78863
Yugoslavia,OWID_YGS,1980,2.669820449,14.17751
Yugoslavia,OWID_YGS,1981,2.7587019760000002,15.063920000000001
Yugoslavia,OWID_YGS,1986,2.68405878,14.86173
Yugoslavia,OWID_YGS,1983,2.628800133,15.274920000000002
Yugoslavia,OWID_YGS,1984,2.718856316,15.4428
Yugoslavia,OWID_YGS,1985,2.7363769639999997,14.96809
Yugoslavia,OWID_YGS,1987,2.528164295,15.856729999999999
Yugoslavia,OWID_YGS,1988,2.527962859,14.99939
Yugoslavia,OWID_YGS,1982,2.470848143,15.323739999999999
Yugoslavia,OWID_YGS,1978,2.410003705,13.649389999999999
Yugoslavia,OWID_YGS,1990,2.6699475440000002,13.880889999999999
Zambia,ZMB,2004,2.077426836,12.01903629
Zimbabwe,ZWE,2004,2.008948371,13.90526676
